id,player_id,college_name
2379,2545,Washington
2380,2546,Texas A&M
2381,2547,Arizona State
2382,2548,Michigan
2383,2549,Tennessee
2384,2550,Oklahoma State
2385,2551,Penn State
2386,2552,NC State
2387,2554,New Mexico
2388,2555,Michigan
2389,2556,Wake Forest
2390,2557,Michigan
2391,2558,Marquette
2392,2559,Maryland
2393,2560,Austin Peay State University
2394,2561,DePaul
2395,2563,Mississippi State
2396,2564,Springfield College
2397,2565,Michigan
2398,2566,Northwest Missouri State University
2399,2567,University of Tennessee at Martin
2400,2568,Minnesota
2401,2569,Missouri Southern Illinois
2402,2571,Maryland
2403,2572,Stanford
2404,2573,Virginia
2405,2574,Central Michigan University
2406,2575,Loyola Chicago
2407,2576,Colorado State
2408,2577,Syracuse East Carolina University
2409,2578,Wisconsin
2410,2579,Saint Louis
2411,2580,Thomas More College
2412,2582,Purdue
2413,2583,Princeton
2414,2584,Oklahoma Notre Dame
2415,2585,Kentucky
2416,2586,Colorado
2417,2587,Minnesota
2418,2588,West Virginia
2419,2589,SMU
2420,2590,Ohio University
2421,2591,Kansas
2422,2592,Michigan
2423,2593,Virginia
2424,2594,Loyola Chicago
2425,2595,Alcorn State Jackson State University
2426,2596,Ohio State
2427,2597,Georgia State University
2428,2598,DePaul
2429,2599,Texas-El Paso
2430,2600,Duke
2431,2601,Murray State
2432,2602,Duke
2433,2603,Texas Tech
2434,2604,Ohio State
2435,2605,BYU
2436,2606,Boise State
2437,2607,Hamline University
2438,2608,Eastern New Mexico University
2439,2609,VCU
2440,2610,Virginia
2441,2612,Marquette
2442,2613,Arizona
2443,2618,California
2444,2619,Villanova
2445,2622,American University
2446,2623,Duke
2447,2624,Stanford UNC
2448,2625,Jackson State University
2449,2626,Indiana
2450,2627,Arkansas Missouri
2451,2628,Washington
2452,2629,Duke
2453,2630,Florida State
2454,2631,Kentucky
2455,2632,Penn State Saint Francis University
2456,2633,Georgetown
2457,2634,Central Michigan University
2458,2635,Purdue
2459,2636,Texas
2460,2637,Louisiana
2461,2638,Kansas State
2462,2639,Wichita State
2463,2640,Georgia Tech
2464,2641,Duquesne
2465,2642,Wilberforce University
2466,2643,UConn
2467,2644,Minnesota
2468,2645,St. John's Cleveland State University
2469,2646,Kansas
2470,2647,Notre Dame
2471,2648,Duke
2472,2649,Guilford College
2473,2650,South Carolina
2474,2651,Kentucky
2475,2652,Georgetown
2476,2653,Michigan State
2477,2654,Detroit Mercy
2478,2655,Ohio State
2479,2656,Kansas
2480,2657,UNC
2481,2658,University of Texas Rio Grande Valley
2482,2659,Oregon
2483,2660,VCU Temple
2484,2661,St. John's
2485,2662,Utah
2486,2663,Georgetown
2487,2664,Allan Hancock College California State University Los Angeles
2488,2665,Little Rock
2489,2666,University of North Dakota
2490,2667,Baylor
2491,2668,Texas A&M
2492,2669,UCLA
2493,2670,Florida State
2494,2671,Boston College
2495,2672,UAB
2496,2673,Butler County Community College
2497,2674,St. John's
2498,2675,Florida State
2499,2676,Notre Dame
2500,2677,Ohio State
2501,2678,Indiana
2502,2679,Denver
2503,2680,Stanford
2504,2681,Minnesota
2505,2682,Illinois
2506,2683,Ohio University
2507,2684,Grambling State University
2508,2685,Florida State
2509,2686,Marshall
2510,2687,USC
2511,2688,Texas
2512,2689,Marshall
2513,2690,South Plains College St. Mary's University
2514,2691,Florida A&M
2515,2692,Wyoming
2516,2694,Duquesne
2517,2695,Lamar
2518,2696,Tulane Duke
2519,2697,Miami (FL)
2520,2698,UNC
2521,2699,Clemson
2522,2700,Valparaiso
2523,2701,Seton Hall
2524,2702,UCLA
2525,2704,Minnesota
2526,2705,UMass Houston
2527,2706,Oregon State
2528,2707,Maryland
2529,2708,Midland College
2530,2709,Washington & Jefferson College
2531,2710,University of Wisconsin-Parkside
2532,2711,Arkansas Fresno State
2533,2712,University of Illinois at Chicago Robert Morris University (IL)
2534,2714,Duke
2535,2715,Baylor
2536,2716,Arkansas
2537,2717,Arizona
2538,2718,Oral Roberts Tulsa
2539,2719,Indiana
2540,2720,Clemson UAB
2541,2721,Hofstra
2542,2722,University of the Pacific Iona College St. John's
2543,2723,William Paterson University
2544,2724,Vanderbilt
2545,2726,East Tennessee State University
2546,2727,Ohio State
2547,2728,Iowa
2548,2730,Virginia
2549,2731,Arizona
2550,2732,University of Portland
2551,2733,Drake University
2552,2735,Arkansas
2553,2736,Utah
2554,2738,Florida State
2555,2739,Frank Phillips College Missouri State
2556,2741,University of Portland
2557,2742,College of Charleston
2558,2743,Nevada
2559,2744,Bemidji State University
2560,2745,Cameron University Southern University and A&M College
2561,2746,Syracuse La Salle
2562,2747,UNC
2563,2748,Alabama
2564,2749,Pitt UNC
2565,2750,UAB
2566,2751,California
2567,2752,Wichita State
2568,2753,LSU
2569,2754,Dayton
2570,2755,Missouri
2571,2756,Florida A&M
2572,2757,Kentucky
2573,2758,Michigan State
2574,2759,Syracuse
2575,2760,Louisville
2576,2761,UNC Charlotte
2577,2762,Harbor College Pepperdine
2578,2763,Cincinnati
2579,2764,Tennessee State
2580,2765,Auburn
2581,2766,Illinois
2582,2767,Baylor Nebraska
2583,2768,New Orleans
2584,2769,Wake Forest
2585,2770,Stephen F. Austin
2586,2771,Dillard University
2587,2772,St. John's
2588,2773,Boise State Idaho
2589,2774,Indiana State University
2590,2775,Oregon Cal State San Bernardino
2591,2776,Purdue
2592,2777,Duke
2593,2778,Wake Forest
2594,2779,Arkansas
2595,2780,Northwest College Iowa
2596,2781,Western Kentucky
2597,2782,Kentucky
2598,2783,USC Michigan State
2599,2784,Ohio State
2600,2785,Tennessee
2601,2786,San Diego State Arizona
2602,2787,California
2603,2788,Florida Kansas State
2604,2789,Kentucky
2605,2790,Odessa College UNLV
2606,2791,Montana Texas A&M University-Commerce
2607,2792,Tulane
2608,2793,Michigan State
2609,2794,UCLA
2610,2795,Aurora University
2611,2796,Tulsa Creighton
2612,2797,Arizona
2613,2798,Temple
2614,2799,Oregon State
2615,2800,Loyola Marymount UC Santa Barbara
2616,2801,Huntington University
2617,2802,Tennessee
2618,2803,Grambling State University
2619,2804,Minnesota
2620,2805,Arizona
2621,2806,LSU San Diego State
2622,2807,Oregon State
2623,2808,Murray State
2624,2809,Texas
2625,2810,Alcorn State Jackson State University
2626,2811,Fresno State
2627,2812,Baylor
2628,2813,Iowa State Syracuse
2629,2814,Marquette
2630,2815,University of Tampa
2631,2816,Ohio State
2632,2817,Wake Forest
2633,2819,Ohio University
2634,2820,Georgia Tech
2635,2821,Georgetown UNLV
2636,2822,Kansas State
2637,2823,Iowa
2638,2824,UNC
2639,2825,Washington
2640,2826,Albany State University
2641,2827,Radford Louisville
2642,2828,Albany State University
2643,2829,Louisville
2644,2830,Rutgers University Long Island University
2645,2831,Xavier
2646,2832,Notre Dame
2647,2833,Indian Hills Community College Buffalo Iowa State
2648,2834,Rutgers University Duke
2649,2835,Vanderbilt
2650,2836,Houston
2651,2837,Miami (FL)
2652,2838,UNLV
2653,2839,Weber State
2654,2840,South Florida
2655,2841,Northeast Mississippi Community College Mississippi State
2656,2842,Saint Joseph's
2657,2843,Houston
2658,2844,University of the District of Columbia
2659,2845,Temple
2660,2846,Nevada
2661,2847,Oregon
2662,2848,Alabama
2663,2849,Buffalo State Vanderbilt
2664,2850,Wenatchee Valley College Idaho Washington State
2665,2851,Assumption College
2666,2852,SMU Texas A&M
2667,2853,Miami (FL)
2668,2854,Hill College New Mexico State
2669,2855,Grambling State University
2670,2856,California State University Los Angeles
2671,2857,Georgia
2672,2858,San Francisco
2673,2859,Texas
2674,2860,West Virginia
2675,2861,Toledo
2676,2862,Albany State University
2677,2863,St. Bonaventure
2678,2864,Minnesota Central Florida
2679,2865,Connors State College Arkansas
2680,2866,Oregon
2681,2867,Wichita State Cal State Fullerton
2682,2868,Baylor
2683,2869,Murray State
2684,2870,Illinois Memphis
2685,2871,Saint Louis
2686,2872,NC Central
2687,2873,St. John's
2688,2874,South Florida
2689,2875,Stanford
2690,2876,Oregon
2691,2877,Kentucky
2692,2878,Duke
2693,2879,Duke
2694,2880,Kentucky
2695,2881,Villanova
2696,2882,Albany State University
2697,2883,Northwestern
2698,2884,DePaul St. John's Memphis
2699,2885,Kansas
2700,2886,Canisius
2701,2887,Texas A&M
2702,2888,Rutgers University
2703,2889,Tulsa
2704,2890,UNC
2705,2891,New Mexico State
2706,2892,Oklahoma State
2707,2893,Purdue
2708,2894,Whitworth
2709,2895,DePaul
2710,2896,Iowa
2711,2897,Ohio State
2712,2898,Texas
2713,2899,College of Saint Rose
2714,2900,Syracuse
2715,2901,Georgia Tech
2716,2903,South Carolina
2717,2904,Indiana
2718,2905,Utah
2719,2906,Kentucky UCLA
2720,2907,Florida State
2721,2908,DePaul
2722,2909,Holy Cross
2723,2910,Minnesota
2724,2912,Creighton
2725,2913,Central Michigan University
2726,2914,Wisconsin
2727,2915,NYU
2728,2916,UCLA
2729,2919,Boise State
2730,2920,UNC
2731,2923,NC State
2732,2924,Guilford College
2733,2925,Kansas
2734,2926,Loyola Chicago
2735,2928,Lamar
2736,2929,Princeton
2737,2930,UNC
2738,2931,Stanford
2739,2932,Santa Clara
2740,2933,Duke
2741,2934,Purdue
2742,2935,Florida
2743,2936,St. John's
2744,2937,Oregon State
2745,2938,Stanford
2746,2939,Ohio State
2747,2940,Lincoln University of Missouri
2748,2942,Georgia Tech Auburn
2749,2943,Duke
2750,2944,NYU
2751,2945,Michigan State
2752,2946,Central Michigan University
2753,2947,Trinity Valley CC Kentucky
2754,2948,Notre Dame
2755,2949,Purdue
2756,2950,Duke
2757,2951,St. John's
2758,2952,Fort Worth Community College TCU
2759,2953,Duke
2760,2954,Temple
2761,2955,Amarillo College Memphis
2762,2956,St. Bonaventure
2763,2957,Florida State East Carolina University
2764,2958,Illinois
2765,2959,Arizona
2766,2960,Loyola Chicago
2767,2961,Longwood University
2768,2962,Centenary (LA)
2769,2963,Georgia
2770,2964,UNC Auburn
2771,2965,UMass
2772,2966,Alabama Virginia
2773,2967,South Carolina State Alcorn State
2774,2968,Southern Miss
2775,2970,California
2776,2971,South Plains College NC Central Colorado State
2777,2972,Middle Tennessee
2778,2973,Kentucky
2779,2974,Oklahoma Baptist University
2780,2975,Syracuse
2781,2976,Stetson University
2782,2977,Louisiana-Monroe
2783,2978,Cincinnati
2784,2979,UConn
2785,2980,USC Loyola Marymount
2786,2981,Central Florida Xavier
2787,2982,UNC Charlotte
2788,2983,Maryland
2789,2984,Tennessee
2790,2985,Wake Forest
2791,2986,Western Kentucky
2792,2987,Western Carolina University
2793,2988,University of Charleston
2794,2989,Colorado
2795,2990,Nicholls State
2796,2991,Tulsa
2797,2992,Michigan
2798,2993,Oregon
2799,2994,Virginia Tech
2800,2995,Kansas
2801,2996,Alabama
2802,2997,Nebraska
2803,2998,Florida State
2804,2999,Oklahoma
2805,3000,Michigan
2806,3001,Rice University
2807,3002,South Carolina
2808,3004,New Mexico
2809,3005,Illinois
2810,3006,Cheyney (PA)
2811,3007,Gonzaga
2812,3008,Boston College
2813,3009,Duke
2814,3010,South Florida
2815,3011,BYU
2816,3012,Villanova
2817,3014,Notre Dame Arkansas
2818,3015,Missouri
2819,3016,Notre Dame
2820,3017,Wake Forest
2821,3018,Villanova
2822,3019,Indiana State University
2823,3020,North Carolina A&T
2824,3021,Northeastern Junior College University of Northern Colorado Tennessee
2825,3022,Pitt
2826,3024,Pitt
2827,3025,Kentucky
2828,3026,Stanford
2829,3027,William & Mary
2830,3028,Dayton
2831,3029,California State University Los Angeles
2832,3030,Notre Dame
2833,3031,UConn
2834,3032,Detroit Mercy
2835,3033,Kansas State
2836,3034,Davidson
2837,3035,Kentucky
2838,3036,Duke
2839,3037,Hastings College University of Nebraska at Kearney
2840,3038,Marquette
2841,3039,George Mason Marquette
2842,3040,Arizona
2843,3041,Wyoming
2844,3042,Bowling Green
2845,3043,Northern Illinois Penn State
2846,3044,SMU
2847,3045,Purdue-Fort Wayne
2848,3046,Minnesota
2849,3047,Oklahoma City University
2850,3048,Detroit Mercy
2851,3050,Vanderbilt
2852,3051,Vanderbilt
2853,3053,Creighton
2854,3054,Providence
2855,3055,Tennessee
2856,3056,Georgetown
2857,3057,Culver-Stockton College
2858,3058,Ohio State
2859,3059,Toledo
2860,3060,Northwestern
2861,3061,Augustana College (SD)
2862,3062,NYU
2863,3063,San Diego State
2864,3064,BYU
2865,3065,Georgetown
2866,3066,Rider University
2867,3068,SMU
2868,3070,Drake University
2869,3071,Kentucky
2870,3072,University of Nebraska at Kearney
2871,3074,Montana
2872,3075,Bradley
2873,3076,Bowling Green
2874,3077,UConn
2875,3078,Saint Mary's
2876,3079,UNC
2877,3080,Notre Dame
2878,3084,Iowa
2879,3085,Minnesota
2880,3086,UNC
2881,3087,Michigan
2882,3089,Notre Dame
2883,3091,Utah
2884,3094,San Francisco
2885,3095,Kansas
2886,3096,UNC
2887,3097,Indiana State University Wake Forest
2888,3098,Wake Forest
2889,3099,Dartmouth College
2890,3100,UCLA
2891,3101,Kentucky
2892,3102,Western Michigan
2893,3103,UCLA
2894,3104,New Mexico State
2895,3105,Casper College Marquette
2896,3106,Southern Miss
2897,3107,Duke
2898,3108,Blinn College Brown Mackie College Houston
2899,3109,Notre Dame
2900,3110,Ohio University
2901,3111,Louisiana
2902,3112,University of Vermont
2903,3113,Kentucky
2904,3114,UConn
2905,3115,USC
2906,3116,Virginia
2907,3118,Vanderbilt Little Rock
2908,3119,California
2909,3120,Saint Mary's
2910,3121,Vincennes University Purdue
2911,3122,Wisconsin
2912,3123,Minnesota Arizona State
2913,3124,Pitt
2914,3125,Arkansas
2915,3126,Duke
2916,3128,Duke
2917,3129,Kansas
2918,3130,Indiana
2919,3131,Vanderbilt
2920,3132,St. Bonaventure
2921,3133,University of North Florida Tennessee
2922,3134,Nebraska
2923,3136,UNC
2924,3137,Miami (FL)
2925,3138,Utah Arizona
2926,3139,Indiana
2927,3140,UMass
2928,3141,Texas-El Paso
2929,3142,Central State University
2930,3143,Hofstra
2931,3144,Loyola Chicago Saint Peter's College
2932,3145,Wisconsin
2933,3147,Yale
2934,3148,Illinois Western Kentucky
2935,3149,Texas A&M
2936,3150,Northwestern
2937,3151,Georgia Tech
2938,3152,McNeese State University
2939,3153,South Carolina
2940,3154,Villanova
2941,3155,UNC
2942,3156,Maryland
2943,3157,Phoenix College USC
2944,3158,Michigan
2945,3159,UCLA
2946,3160,Niagara University
2947,3161,Temple
2948,3162,Oklahoma City University
2949,3163,UNC
2950,3164,Wyoming
2951,3167,Marquette
2952,3168,Vanderbilt
2953,3169,Western Kentucky
2954,3170,Drexel Louisville
2955,3171,San Francisco
2956,3172,Florida
2957,3173,Washington
2958,3174,Texas A&M Purdue
2959,3175,Michigan
2960,3176,UCLA
2961,3177,Memphis
2962,3178,Western Kentucky Towson University
2963,3179,UCLA
2964,3180,California San Diego State
2965,3181,Oregon
2966,3182,Marshall
2967,3183,Vanderbilt
2968,3184,Dartmouth College
2969,3185,Case Western Reserve University
2970,3186,La Salle
2971,3187,Campbell
2972,3188,Long Island University
2973,3189,Bradley
2974,3190,Maryland
2975,3191,Minnesota
2976,3192,Houston
2977,3193,Missouri
2978,3194,San Diego State
2979,3195,Illinois
2980,3196,Indiana
2981,3197,Mineral Area College Bradley
2982,3198,Cleveland State University Bradley
2983,3199,Georgia
2984,3200,Iowa
2985,3201,Florida
2986,3202,Wisconsin
2987,3203,St. John's
2988,3204,Arizona State
2989,3205,Wichita State
2990,3206,UNC
2991,3207,Maryland
2992,3208,Eastern Kentucky University
2993,3209,Eastern Arizona College Arizona State
2994,3210,Oklahoma
2995,3211,Alabama
2996,3212,Butler County Community College Seward County Community College
2997,3213,Pepperdine
2998,3214,Duke
2999,3215,Minnesota
3000,3216,La Salle
3001,3218,Northeastern University
3002,3219,Florida
3003,3220,Illinois
3004,3221,Stanford
3005,3222,Ohio State
3006,3223,Kentucky
3007,3224,Vanderbilt
3008,3226,Weber State
3009,3227,Harvard University
3010,3228,Minnesota South Dakota State
3011,3229,Arizona State
3012,3230,UNC
3013,3231,Delta State University
3014,3232,High Point University
3015,3233,Duke
3016,3234,Michigan
3017,3235,Kentucky
3018,3236,LSU
3019,3238,Saint Mary's Wyoming
3020,3239,Grand Canyon University
3021,3240,Rutgers University
3022,3241,Yankton College
3023,3242,West Virginia State University
3024,3243,Drake University
3025,3244,Arizona State
3026,3245,Kansas
3027,3246,Louisville
3028,3247,Kentucky
3029,3248,Auburn
3030,3249,Tennessee
3031,3250,Kentucky State University Alabama State University
3032,3251,San Francisco
3033,3252,Louisiana Tech
3034,3253,Illinois State Texas Southern New Mexico State
3035,3254,Western Carolina University
3036,3255,Indiana
3037,3256,Iowa
3038,3257,Cincinnati
3039,3258,Eastern Michigan
3040,3259,Detroit Mercy
3041,3260,Virginia Tech Wake Forest
3042,3261,Louisiana
3043,3262,New Mexico
3044,3263,New Mexico
3045,3264,UCLA
3046,3265,Stanford
3047,3266,St. John's
3048,3268,Stanford
3049,3269,Jackson State University
3050,3270,Oregon
3051,3271,Seattle University
3052,3272,Boston College St. John's
3053,3274,Southern University and A&M College
3054,3275,UNC Arizona
3055,3276,UCLA
3056,3277,Oregon
3057,3278,Kansas
3058,3279,NC State
3059,3280,University of Puget Sound
3060,3281,Villanova
3061,3282,Furman University University of Indianapolis
3062,3283,Fordham
3063,3284,Ohio State
3064,3285,Maryland
3065,3286,Michigan State
3066,3287,Marquette
3067,3288,Baylor Oklahoma State
3068,3289,Houston
3069,3290,Nebraska
3070,3291,St. Francis College
3071,3292,Georgetown
3072,3293,Miami University
3073,3294,NYU
3074,3296,Penn State
3075,3298,Syracuse
3076,3299,Kentucky
3077,3300,Oklahoma Baptist University
3078,3301,UNC
3079,3302,Minnesota
3080,3303,Upper Iowa University Wilberforce University
3081,3304,UCLA
3082,3305,Texas Miami (FL)
3083,3306,Washington
3084,3307,St. John's
3085,3308,UCLA
3086,3309,Canisius
3087,3310,Saint Louis
3088,3311,Iona College
3089,3313,East Carolina University
3090,3314,Iowa State Tyler Junior College Houston
3091,3315,Butler
3092,3316,Georgia Tech
3093,3317,LSU
3094,3318,Georgetown Florida
3095,3319,Seton Hall
3096,3320,Arkansas
3097,3321,Temple
3098,3322,Xavier
3099,3323,Purdue Kentucky
3100,3324,SMU West Texas A&M University
3101,3325,Fresno State
3102,3326,UCLA
3103,3327,Stanford
3104,3328,City College of New York
3105,3329,Alabama-Huntsville
3106,3330,Duke
3107,3331,Kansas
3108,3332,Kentucky
3109,3333,Tulsa
3110,3334,Clemson
3111,3336,Georgetown
3112,3337,Manhattan University
3113,3338,Brown University
3114,3339,Hampton
3115,3340,Central Michigan University
3116,3341,South Plains College Fresno State
3117,3343,City College of New York
3118,3345,Mississippi State
3119,3346,Louisiana Tech
3120,3348,Vanderbilt Penn
3121,3349,USC San Diego State
3122,3350,Davidson
3123,3351,Duke
3124,3352,Seton Hall
3125,3353,Princeton
3126,3354,Oregon State
3127,3355,Vanier College
3128,3356,NYU
3129,3357,Florida State
3130,3358,Florida
3131,3359,Kansas
3132,3360,Jackson State University
3133,3361,Prairie View A&M University
3134,3362,Syracuse Washington
3135,3363,Arizona
3136,3364,Utah
3137,3365,Cornell Vanderbilt
3138,3366,Northwestern
3139,3367,LSU
3140,3368,Davis & Elkins College
3141,3369,Iowa
3142,3370,Iowa
3143,3371,Georgia Tech
3144,3373,Harvard University
3145,3374,Duke
3146,3375,Vincennes University UNLV
3147,3377,Arizona
3148,3379,California
3149,3380,Eastern Michigan
3150,3381,USC
3151,3382,Manhattan University
3152,3383,UConn
3153,3384,UConn
3154,3385,UNC
3155,3386,Xavier
3156,3387,Ball State University Oakland
3157,3388,Western Kentucky
3158,3389,Oklahoma
3159,3390,Florida Atlantic University Florida
3160,3391,Georgetown
3161,3392,Minnesota
3162,3393,Kansas
3163,3394,NC State Nevada
3164,3395,Kansas State
3165,3396,NC State Nevada
3166,3397,Purdue
3167,3398,UCLA
3168,3399,Georgetown
3169,3400,Central Missouri State University
3170,3402,LSU
3171,3404,Murray State
3172,3405,Memphis
3173,3406,Butler
3174,3407,Cincinnati
3175,3408,Western Carolina University
3176,3410,Loyola Chicago
3177,3411,Saint Joseph's
3178,3412,Toledo
3179,3413,Texas
3180,3414,Rhode Island UConn
3181,3415,St. Bonaventure
3182,3416,Tennessee
3183,3417,Kentucky
3184,3418,Canisius
3185,3419,Tennessee State
3186,3420,Oklahoma State
3187,3421,Kansas
3188,3422,Virginia
3189,3423,Maryland
3190,3424,Temple
3191,3425,Georgia
3192,3426,Lipscomb
3193,3427,Louisville
3194,3428,Purdue
3195,3429,Savannah State University
3196,3430,Arizona
3197,3432,Wisconsin
3198,3433,Marquette
3199,3434,Utah State University
3200,3435,Minnesota Texas-El Paso
3201,3436,Kentucky
3202,3437,Cincinnati
3203,3438,UNC Charlotte
3204,3439,Florida
3205,3440,Dayton
3206,3441,Indiana
3207,3442,UNC
3208,3443,Arkansas
3209,3444,Furman University
3210,3445,Florida State
3211,3446,Iowa
3212,3447,Tuskegee University
3213,3448,VCU
3214,3449,USC
3215,3450,LSU
3216,3451,Texas
3217,3452,Michigan State
3218,3453,UCLA
3219,3454,Vincennes University UNC
3220,3455,UNC
3221,3456,University of Maryland Eastern Shore
3222,3457,West Virginia
3223,3458,Duke
3224,3459,Tennessee State
3225,3460,Detroit Mercy
3226,3461,Upsala College Morehead State University
3227,3462,St. Bonaventure
3228,3463,Purdue
3229,3464,UNC
3230,3465,Seton Hall
3231,3466,UCLA
3232,3467,Drake University
3233,3468,Canisius
3234,3469,Wayne State University
3235,3470,Southern Miss
3236,3471,Kentucky
3237,3472,Marquette
3238,3473,UNLV
3239,3474,Villanova
3240,3475,Tennessee State
3241,3476,Northern Arizona University
3242,3477,Pitt Penn
3243,3478,Florida State
3244,3479,Georgetown Texas Tech
3245,3480,Lehigh
3246,3481,Northwestern State University
3247,3483,Duquesne Arizona
3248,3484,Alabama UAB
3249,3485,Michigan
3250,3486,UCLA
3251,3487,Cal State Northridge
3252,3488,Maryland
3253,3489,Louisville
3254,3490,Louisville
3255,3491,Louisiana Tech
3256,3492,Texas Tech Kansas
3257,3493,Syracuse
3258,3494,Oklahoma
3259,3495,Arkansas
3260,3496,Wichita State
3261,3497,Washington
3262,3498,San Diego State
3263,3499,Western Kentucky
3264,3500,Clemson
3265,3501,Creighton
3266,3502,Butler
3267,3503,University of California Irvine
3268,3504,Cal State Long Beach
3269,3505,Utah Valley New Orleans
3270,3506,Whitworth
3271,3507,Memphis
3272,3508,Alabama
3273,3509,Central Michigan University
3274,3510,Saint Joseph's
3275,3511,Oklahoma State
3276,3512,Arkansas
3277,3513,Michigan
3278,3514,Nevada
3279,3515,Michigan
3280,3516,Utah
3281,3517,Indiana
3282,3518,Indiana
3283,3519,Nebraska
3284,3521,Wake Forest
3285,3522,Oklahoma State
3286,3523,City College of San Francisco Creighton
3287,3524,Kansas State
3288,3525,St. John's
3289,3526,Marquette
3290,3527,St. John's Dartmouth College
3291,3528,California Fresno State
3292,3529,Minnesota
3293,3530,North Carolina A&T
3294,3531,Marquette
3295,3532,UNC
3296,3533,Eastern Michigan
3297,3534,St. John's
3298,3535,Ohio University
3299,3536,Creighton
3300,3537,Loyola Marymount
3301,3538,NYU
3302,3539,Alabama
3303,3540,Temple
3304,3541,Northwestern
3305,3542,UNC
3306,3543,Tulsa SMU
3307,3544,Missouri-Kansas City Miami (FL)
3308,3545,Green Bay
3309,3546,Oregon State UC Santa Barbara
3310,3547,USC
3311,3548,Kansas
3312,3549,Drake University
3313,3550,TCU
3314,3551,Bowling Green
3315,3552,St. John's Duke
3316,3553,St. John's
3317,3554,NC State
3318,3555,Maryland
3319,3556,Columbia University
3320,3557,Bradley
3321,3558,Xavier
3322,3559,Arizona State
3323,3560,Santa Clara California
3324,3561,San Francisco
3325,3562,Marquette
3326,3563,San Jose State
3327,3564,UConn
3328,3565,Saint Joseph's
3329,3566,Marquette
3330,3567,Purdue
3331,3568,DePaul
3332,3569,Montana State University Billings
3333,3570,NC State
3334,3571,Tennessee
3335,3572,Miles College
3336,3573,Duke
3337,3574,Nebraska
3338,3575,Cal State Long Beach
3339,3576,Rhode Island
3340,3578,Western Kentucky
3341,3579,Kentucky
3342,3580,Colorado
3343,3581,Illinois
3344,3582,Tennessee
3345,3583,Dayton
3346,3584,Long Island University
3347,3586,Wichita State
3348,3587,Villanova
3349,3588,Duke
3350,3590,Syracuse
3351,3591,USC
3352,3592,Duquesne
3353,3593,Marquette
3354,3594,Minnesota
3355,3595,Auburn
3356,3596,Illinois
3357,3597,San Diego State
3358,3598,George Washington
3359,3599,Allan Hancock College Utah
3360,3600,Kentucky
3361,3601,Southern Illinois
3362,3602,Tennessee State
3363,3603,Utah State University
3364,3604,Saint Mary's
3365,3605,USC
3366,3606,Hiram College
3367,3607,Iowa State
3368,3608,UCLA
3369,3610,Houston
3370,3612,LSU
3371,3613,Texas A&M
3372,3615,Texas
3373,3616,BYU
3374,3617,DePaul
3375,3618,DePaul
3376,3619,Minnesota
3377,3620,Hamline University
3378,3621,Western Illinois University
3379,3622,Kansas
3380,3625,Seattle University
3381,3628,Cornell
3382,3629,Utah
3383,3630,Michigan State
3384,3631,UNC
3385,3632,Cincinnati
3386,3633,Purdue
3387,3634,Alabama
3388,3635,Kentucky
3389,3636,Toledo
3390,3637,Syracuse
3391,3638,Texas A&M TCU
3392,3639,UNC
3393,3640,Notre Dame
3394,3641,George Mason Miami (FL)
3395,3642,UNC
3396,3644,Holy Cross
3397,3645,Florida
3398,3646,Arkansas
3399,3647,Baylor
3400,3648,UCLA
3401,3649,Duquesne
3402,3650,Duke
3403,3651,Kentucky Arizona
3404,3652,Western Kentucky
3405,3653,Saint Mary's
3406,3654,Michigan
3407,3655,Louisiana UAB
3408,3656,Louisiana Tech
3409,3657,SMU
3410,3658,South Carolina Providence
3411,3659,USC
3412,3661,Southeastern University Morehead State University
3413,3662,Kentucky
3414,3663,Toledo UCLA
3415,3664,Louisville
3416,3665,Ohio State
3417,3666,Memphis
3418,3668,Weber State Utah
3419,3669,George Mason
3420,3670,Baylor
3421,3671,UC Santa Barbara
3422,3672,Auburn Baylor
3423,3673,Louisville
3424,3674,Pearl River Community College Mississippi State
3425,3675,Auburn
3426,3676,Sam Houston State University
3427,3677,Mercer University
3428,3678,Purdue
3429,3679,Alabama
3430,3680,University of North Texas
3431,3681,Iowa State
3432,3682,Toledo
3433,3683,Temple
3434,3684,Rhode Island
3435,3685,Pitt
3436,3686,USC
3437,3687,USC
3438,3688,UNC
3439,3689,UNLV
3440,3690,Missouri State San Francisco
3441,3691,Youngstown State University
3442,3692,Kentucky
3443,3693,UCLA
3444,3694,Kansas
3445,3696,Columbia University
3446,3697,Chicago State Lewis (IL)
3447,3698,Arkansas
3448,3699,Northeast Community College UC-Davis
3449,3700,Arizona
3450,3702,Kentucky
3451,3703,Winston-Salem State
3452,3704,Georgetown
3453,3705,NC State
3454,3706,Westchester CC
3455,3707,University of Texas Rio Grande Valley
3456,3708,UNC
3457,3709,Arkansas
3458,3710,Meridian Community College
3459,3711,Northwest Florida State College Morehead State University
3460,3712,Villanova
3461,3713,Air Force South Dakota Texas Tech
3462,3714,Loyola Chicago
3463,3715,SMU
3464,3716,Purdue
3465,3717,Saint Louis
3466,3718,La Salle
3467,3719,Texas
3468,3720,Florida State
3469,3721,West Virginia
3470,3722,Nebraska
3471,3723,University of Texas Rio Grande Valley
3472,3724,Villanova Hiram Scott College
3473,3725,Salem University West Virginia State University
3474,3726,Cal State-Bakersfield Houston
3475,3727,Tulsa
3476,3728,Duke
3477,3729,Murray State
3478,3730,Oregon State
3479,3731,Louisiana Tech
3480,3732,Wake Forest
3481,3733,Indiana
